mode,seed,gen,evals,new_cells,admissions,surviving_offspring,reused_parent_ids,n_elites,coverage,center_free_coverage,n_center_free,n_boundary_elites,qd_score,normalized_qd,mean_fitness,max_fitness,bd_entropy,bd_spread
random,11,242,23488,5,7,7,0,1878,0.45849609375,0.4928790840547333,3581,113,1342.5818879003891,0.32777878122568094,0.7148998338127738,0.9858184486835595,5.696539426098225,0.4999698671881619
random,11,243,23584,3,13,13,0,1881,0.459228515625,0.4937168388718235,3581,113,1345.6146643838533,0.3285192051718392,0.7153719640530852,0.9858184486835595,5.698471941265904,0.49789949726355803
random,11,244,23680,3,7,7,0,1884,0.4599609375,0.4945545936889137,3581,113,1347.4813467588551,0.3289749381735486,0.7152236447764624,0.9858184486835595,5.700387577465991,0.49363318578798493
random,11,245,23776,3,5,5,0,1887,0.460693359375,0.4953923485060039,3581,113,1349.8598096934427,0.32955561760093816,0.7153470109663184,0.9858184486835595,5.702455922686319,0.49840621430405446
random,11,246,23872,2,5,5,0,1889,0.461181640625,0.4959508517173974,3581,113,1350.7998440368112,0.3297851181730496,0.7150872652391801,0.9858184486835595,5.703391907732285,0.4982818940210557
random,11,247,23968,1,7,7,0,1890,0.46142578125,0.4962301033230941,3581,113,1352.2448518021224,0.33013790327200254,0.7154734665619695,0.9858184486835595,5.70426878059786,0.49421438487144365
random,11,248,24064,1,7,7,0,1891,0.461669921875,0.49650935492879084,3581,113,1353.1594453658304,0.3303611927162672,0.7155787653970547,0.9858184486835595,5.704426215483053,0.4947162803044813
random,11,249,24160,3,6,6,0,1894,0.46240234375,0.49734710974588103,3581,113,1355.5009595689585,0.33093285145726525,0.7156816048410551,0.9858184486835595,5.706035078374757,0.5062741789516785
random,11,250,24256,4,9,9,0,1898,0.46337890625,0.498464116168668,3581,113,1358.223632226958,0.33159756646165967,0.7156078146612002,0.9858184486835595,5.708344060272278,0.4985295186569934
random,11,251,24352,6,9,9,0,1904,0.46484375,0.5001396258028483,3581,113,1361.8975687984819,0.33249452363244186,0.7152823365538246,0.9858184486835595,5.709813036447148,0.4954912933198615
random,11,252,24448,3,10,10,0,1907,0.465576171875,0.5009773806199386,3581,113,1364.3687100988482,0.3330978296139766,0.7154529156260347,0.9858184486835595,5.71146521065874,0.4959090806485479
random,11,253,24544,3,6,6,0,1910,0.46630859375,0.5018151354370287,3581,113,1366.5464699573108,0.3336295092669216,0.7154693559985921,0.9858184486835595,5.710652218018603,0.5015590775536922
random,11,254,24640,5,7,7,0,1915,0.467529296875,0.5032113934655125,3581,113,1370.4792728419668,0.3345896662211833,0.7156549727634292,0.9858184486835595,5.71113400698293,0.4969985291569626
random,11,255,24736,6,12,12,0,1921,0.468994140625,0.5048869030996929,3581,113,1374.8137257752196,0.3356478822693407,0.7156760675560747,0.9858184486835595,5.7123626616491645,0.4941104312992144
random,11,256,24832,2,8,8,0,1923,0.469482421875,0.5054454063110863,3581,113,1376.7864524843612,0.33612950500106475,0.7159575935956116,0.9858184486835595,5.712753002799298,0.5027590021961119
random,11,257,24928,4,7,7,0,1927,0.470458984375,0.5065624127338733,3581,113,1380.0844921259045,0.3369346904604259,0.7161829227430745,0.9858184486835595,5.713792118172854,0.4972000493562217
random,11,258,25024,5,10,10,0,1932,0.4716796875,0.5079586707623569,3581,113,1383.6397462847585,0.3378026724328024,0.71616964093414,0.9858184486835595,5.71557407461044,0.4872431599067877
random,11,259,25120,3,8,8,0,1935,0.472412109375,0.508796425579447,3581,113,1385.8442004823396,0.3383408692583837,0.7161985532208474,0.9858184486835595,5.716252762142988,0.491807815942916
random,11,260,25216,3,8,8,0,1938,0.47314453125,0.5096341803965373,3581,113,1388.550952824327,0.3390016974668767,0.7164865597648746,0.9858184486835595,5.718686204120737,0.4976954010573382
random,11,261,25312,2,5,5,0,1940,0.4736328125,0.5101926836079308,3581,113,1390.5159751761748,0.3394814392519958,0.7167608119464819,0.9858184486835595,5.718742335908813,0.4950405205474299
random,11,262,25408,3,8,8,0,1943,0.474365234375,0.5110304384250209,3581,113,1392.969731965015,0.3400805009680212,0.7169170004966624,0.9858184486835595,5.719123783348511,0.49952895649098183
random,11,263,25504,3,10,10,0,1946,0.47509765625,0.5118681932421112,3581,113,1395.714413475383,0.34075058922738843,0.7172222063080077,0.9858184486835595,5.721371295161918,0.49562524722084356
random,11,264,25600,6,11,11,0,1952,0.4765625,0.5135437028762916,3581,113,1399.9187786180223,0.3417770455610406,0.7171715054395607,0.9858184486835595,5.721887716959391,0.5007615681026472
random,11,265,25696,3,8,8,0,1955,0.477294921875,0.5143814576933817,3581,113,1402.392246254993,0.3423809194958479,0.7173361873427074,0.9858184486835595,5.722745258228704,0.4978181054137456
random,11,266,25792,8,15,15,0,1963,0.479248046875,0.5166154705389556,3581,113,1408.485686359027,0.34386857577124685,0.7175169059393923,0.9858184486835595,5.723473852039358,0.4970698182068857
random,11,267,25888,2,6,6,0,1965,0.479736328125,0.517173973750349,3581,113,1410.1659838525145,0.3442788046514928,0.7176417220623483,0.9858184486835595,5.723993228745438,0.49946192730669225
random,11,268,25984,6,10,10,0,1971,0.481201171875,0.5188494833845294,3581,113,1415.1523359174216,0.34549617576108926,0.7179869791564798,0.9858184486835595,5.724897210521952,0.49678773118745045
random,11,269,26080,2,5,5,0,1973,0.481689453125,0.5194079865959229,3581,113,1416.2603906744425,0.34576669694200257,0.7178207758106653,0.9858184486835595,5.725611969955502,0.49348127701651734
random,11,270,26176,4,9,9,0,1977,0.482666015625,0.5202457414130132,3581,114,1418.762475165314,0.34637755741340676,0.7176340289151816,0.9858184486835595,5.727972160761423,0.4998961442373532
random,11,271,26272,4,7,7,0,1981,0.483642578125,0.5213627478358001,3581,114,1421.5772907340329,0.3470647682456135,0.7176059014306072,0.9858184486835595,5.728375772386354,0.4977543120943472
random,11,272,26368,4,9,9,0,1985,0.484619140625,0.5222005026528903,3581,115,1424.8219465657644,0.3478569205482823,0.7177944315192768,0.9858184486835595,5.72900336132112,0.4948713758752869
random,11,273,26464,4,14,14,0,1989,0.485595703125,0.5233175090756772,3581,115,1428.628684784334,0.3487862999961753,0.7182647987854871,0.9858184486835595,5.731934203514836,0.5012696857837076
random,11,274,26560,3,8,8,0,1992,0.486328125,0.5241552638927673,3581,115,1431.1902424620214,0.34941168028857944,0.7184689972198902,0.9858184486835595,5.73238173104796,0.49684317889345475
random,11,275,26656,2,5,5,0,1994,0.48681640625,0.5247137671041608,3581,115,1432.7410600933622,0.349790297874356,0.7185261083717965,0.9858184486835595,5.73380822848527,0.5006542885933285
random,11,276,26752,7,13,13,0,2001,0.488525390625,0.526668528344038,3581,115,1438.0348147050688,0.3510827184338547,0.7186580783133777,0.9858184486835595,5.7356402863143865,0.48961375100395554
random,11,277,26848,3,7,7,0,2004,0.4892578125,0.5275062831611281,3581,115,1440.7924448615772,0.3517559679837835,0.7189583058191503,0.9858184486835595,5.735695124360517,0.49863170578634325
random,11,278,26944,2,6,6,0,2006,0.48974609375,0.5280647863725216,3581,115,1441.7981796832532,0.35200150871173175,0.718742861257853,0.9858184486835595,5.736416001308858,0.5001806626768819
random,11,279,27040,2,5,5,0,2008,0.490234375,0.5286232895839151,3581,115,1443.398609522044,0.35239223865284275,0.7188240087261175,0.9858184486835595,5.73651390843444,0.49602524695964034
random,11,280,27136,3,7,7,0,2011,0.490966796875,0.5294610444010053,3581,115,1446.3579399068783,0.3531147314225777,0.7192232421217695,0.9858184486835595,5.737971706233204,0.4900798706562317
random,11,281,27232,4,8,8,0,2015,0.491943359375,0.5305780508237923,3581,115,1449.5808390547018,0.3539015720348393,0.7193949573472466,0.9858184486835595,5.739563344735855,0.49954307260258257
random,11,282,27328,1,6,6,0,2016,0.4921875,0.5308573024294889,3581,115,1451.0886709866772,0.35426969506510675,0.7197860471164074,0.9858184486835595,5.740199958170049,0.5006308245875126
random,11,283,27424,3,7,7,0,2019,0.492919921875,0.5316950572465792,3581,115,1453.7146851132184,0.3549108117952193,0.720017179352758,0.9858184486835595,5.741408362143926,0.49467483479093083
random,11,284,27520,2,6,6,0,2021,0.493408203125,0.5322535604579727,3581,115,1455.3025912536486,0.3552984841927853,0.7200903469834976,0.9858184486835595,5.741243074905558,0.4977979136119516
random,11,285,27616,4,11,11,0,2025,0.494384765625,0.5333705668807596,3581,115,1458.5977201838928,0.3561029590292707,0.7202951704611816,0.9858184486835595,5.741466331376629,0.49695708273672
random,11,286,27712,2,5,5,0,2027,0.494873046875,0.5339290700921531,3581,115,1460.5887288436927,0.35658904512785466,0.7205667137857389,0.9858184486835595,5.742517136001561,0.49444791820336775
random,11,287,27808,6,9,9,0,2033,0.496337890625,0.5353253281206367,3581,116,1465.4213737778778,0.3577688900824897,0.7208172030387987,0.9858184486835595,5.744165109102908,0.4922496619934248
random,11,288,27904,0,6,6,0,2033,0.496337890625,0.5353253281206367,3581,116,1465.8146712837693,0.357864909981389,0.721010659755912,0.9858184486835595,5.744165109102908,0.5019766074050894
random,11,289,28000,3,6,6,0,2036,0.4970703125,0.5361630829377269,3581,116,1468.2451247506956,0.3584582824098378,0.7211420062626206,0.9858184486835595,5.745083752405061,0.5015561137871066
random,11,290,28096,3,5,5,0,2039,0.497802734375,0.5367215861491204,3581,117,1470.5574484083327,0.3590228145528156,0.72121503109776,0.9858184486835595,5.747273735115698,0.5006804674691443
random,11,291,28192,0,5,5,0,2039,0.497802734375,0.5367215861491204,3581,117,1471.0741332426737,0.35914895831119964,0.7214684321935624,0.9858184486835595,5.747273735115698,0.501916243545361
random,11,292,28288,3,5,5,0,2042,0.49853515625,0.5375593409662106,3581,117,1473.027516402506,0.3596258584967056,0.721365091284283,0.9858184486835595,5.7464608078412285,0.499726039445052
random,11,293,28384,4,5,5,0,2046,0.49951171875,0.5383970957833007,3581,118,1475.5498297603053,0.36024165765632454,0.7211876000783506,0.9858184486835595,5.747220288390036,0.5040007123443118
random,11,294,28480,4,8,8,0,2050,0.50048828125,0.5395141022060876,3581,118,1478.0287032292542,0.36084685137432965,0.7209896113313435,0.9858184486835595,5.748360442320066,0.4961759410420759
random,11,295,28576,2,10,10,0,2052,0.5009765625,0.5400726054174811,3581,118,1480.2201777360738,0.36138187933009613,0.7213548624444804,0.9858184486835595,5.749485954640046,0.4980984730164843
random,11,296,28672,2,6,6,0,2054,0.50146484375,0.5406311086288746,3581,118,1481.9158484264449,0.3617958614322375,0.7214780177343938,0.9858184486835595,5.749664973823318,0.5045450121117421
random,11,297,28768,5,9,9,0,2059,0.502685546875,0.5420273666573583,3581,118,1485.6870342518816,0.3627165610966508,0.721557568845013,0.9858184486835595,5.750954661398907,0.4957762871880302
random,11,298,28864,2,7,7,0,2061,0.503173828125,0.5425858698687518,3581,118,1487.7188598571474,0.3632126122698114,0.7218432119636814,0.9858184486835595,5.752477514494103,0.5006206495389189
random,11,299,28960,3,9,9,0,2064,0.50390625,0.5434236246858419,3581,118,1489.5960041523908,0.3636708994512673,0.7217034903839102,0.9858184486835595,5.753128147376804,0.4989981438594183
random,11,300,29056,5,14,14,0,2069,0.505126953125,0.5448198827143256,3581,118,1493.6457251130255,0.36465960085767224,0.7219167351923758,0.9858184486835595,5.755105009853795,0.4952647592593034
random,11,301,29152,3,7,7,0,2072,0.505859375,0.5456576375314158,3581,118,1496.0409006869427,0.3652443605192731,0.7220274617214975,0.9858184486835595,5.7566532419271965,0.4880461709455137
random,11,302,29248,3,7,7,0,2075,0.506591796875,0.546495392348506,3581,118,1498.6402028472548,0.3658789557732556,0.7222362423360265,0.9858184486835595,5.758777454339153,0.5027079255667013
random,11,303,29344,2,5,5,0,2077,0.507080078125,0.5470538955598995,3581,118,1500.1291240082908,0.3662424619160866,0.7222576427579638,0.9858184486835595,5.758678277474918,0.49932217086570685
random,11,304,29440,1,4,4,0,2078,0.50732421875,0.5473331471655962,3581,118,1501.010474517282,0.3664576353801958,0.7223342033288171,0.9858184486835595,5.758935312905331,0.49772661804604834
random,11,305,29536,2,8,8,0,2080,0.5078125,0.547612398771293,3581,119,1503.1557078123424,0.36698137397762265,0.7226710133713184,0.9858184486835595,5.759791938375839,0.4974592664346458
random,11,306,29632,2,8,8,0,2082,0.50830078125,0.5478916503769896,3581,120,1504.9689734144563,0.36742406577501374,0.7228477297860021,0.9858184486835595,5.7611988169543205,0.4945623611862806
random,11,307,29728,2,5,5,0,2084,0.5087890625,0.5484501535883831,3581,120,1506.7021064263593,0.36784719395174786,0.7229856556748365,0.9858184486835595,5.762328341913413,0.4902610647714009
random,11,308,29824,2,8,8,0,2086,0.50927734375,0.5490086567997766,3581,120,1508.3065646299794,0.3682389073803661,0.7230616321332596,0.9858184486835595,5.76204936136116,0.4987980847700263
random,11,309,29920,5,7,7,0,2091,0.510498046875,0.5501256632225635,3581,121,1511.851388864894,0.36910434298459327,0.7230279238952148,0.9858184486835595,5.76323390918913,0.49605140266109005
random,11,310,30016,1,4,4,0,2092,0.5107421875,0.5504049148282603,3581,121,1512.599319101501,0.36928694314001487,0.7230398274863771,0.9858184486835595,5.763046959116851,0.4963866065028172
random,11,311,30112,1,10,10,0,2093,0.510986328125,0.550684166433957,3581,121,1514.1658679349252,0.3696694013513001,0.7234428418227068,0.9858184486835595,5.763279488842738,0.5006838762279249
random,11,312,30208,1,3,3,0,2094,0.51123046875,0.5509634180396538,3581,121,1514.9883712377036,0.369870207821705,0.7234901486330962,0.9858184486835595,5.763823583883982,0.5010370819313172
random,11,313,30304,0,5,5,0,2094,0.51123046875,0.5509634180396538,3581,121,1515.4395648353268,0.3699803625086247,0.7237056183549794,0.9858184486835595,5.763823583883982,0.49994435147923877
random,11,314,30400,8,16,16,0,2102,0.51318359375,0.5531974308852275,3581,121,1521.881598220429,0.3715531245655344,0.7240159839297949,0.9858184486835595,5.767585388990361,0.4970629537411241
random,11,315,30496,6,8,8,0,2108,0.5146484375,0.5548729405194079,3581,121,1526.709153443888,0.3727317269150117,0.7242453289582012,0.9858184486835595,5.769517570751658,0.49243190758658173
random,11,316,30592,0,9,9,0,2108,0.5146484375,0.5548729405194079,3581,121,1527.8602110887036,0.37301274684782804,0.7247913714842048,0.9858184486835595,5.769517570751658,0.5006512139643629
random,11,317,30688,1,5,5,0,2109,0.514892578125,0.5551521921251047,3581,121,1528.780423542354,0.373237408091395,0.7248840320257723,0.9858184486835595,5.769887769605904,0.49426618808126765
random,11,318,30784,4,10,10,0,2113,0.515869140625,0.5562691985478917,3581,121,1532.1142644437582,0.3740513340927144,0.7250895714357587,0.9858184486835595,5.770313398033185,0.5026290887552001
random,11,319,30880,2,7,7,0,2115,0.516357421875,0.5568277017592851,3581,121,1533.7587887941168,0.37445282929543866,0.7251814604227502,0.9858184486835595,5.77137337670926,0.4967225750270049
random,11,320,30976,1,10,10,0,2116,0.5166015625,0.5571069533649818,3581,121,1535.8662344604504,0.3749673423975709,0.7258347043763943,0.9858184486835595,5.771841318806985,0.49907397459808145
random,11,321,31072,4,5,5,0,2120,0.517578125,0.5582239597877687,3581,121,1538.879310471351,0.37570295665804465,0.7258864672034674,0.9858184486835595,5.773156675744994,0.4937230656427384
random,11,322,31168,2,5,5,0,2122,0.51806640625,0.5587824629991622,3581,121,1540.3928673566793,0.3760724773820018,0.7259155831087084,0.9858184486835595,5.7738938041360335,0.5016563249120198
random,11,323,31264,1,6,6,0,2123,0.518310546875,0.559061714604859,3581,121,1541.321707487755,0.3762992449921277,0.72601116697492,0.9858184486835595,5.773728153139687,0.4953889960967023
random,11,324,31360,2,6,6,0,2125,0.518798828125,0.5596202178162525,3581,121,1543.058111074839,0.3767231716491306,0.726144993446983,0.9858184486835595,5.773661726264272,0.5043518550404608
random,11,325,31456,1,5,5,0,2126,0.51904296875,0.5598994694219491,3581,121,1544.0856843716501,0.3769740440360474,0.7262867753394403,0.9858184486835595,5.774285422773721,0.5050815865113727
random,11,326,31552,1,2,2,0,2127,0.519287109375,0.5601787210276459,3581,121,1544.8607940699217,0.37716327980222697,0.7263097292289241,0.9858184486835595,5.774472261389089,0.50414585045345
random,11,327,31648,0,4,4,0,2127,0.519287109375,0.5601787210276459,3581,121,1545.3596807261795,0.3772850783022899,0.7265442786676913,0.9858184486835595,5.774472261389089,0.4969889979339073
random,11,328,31744,5,15,15,0,2132,0.5205078125,0.5615749790561295,3581,121,1549.2511036345218,0.3782351327232719,0.7266656208417082,0.9858184486835595,5.774431271837949,0.503432862439742
random,11,329,31840,3,8,8,0,2135,0.521240234375,0.5624127338732198,3581,121,1552.490018606164,0.37902588344877053,0.7271616012206857,0.9858184486835595,5.774335527222668,0.49765414623414367
random,11,330,31936,4,7,7,0,2139,0.522216796875,0.5635297402960067,3581,121,1556.0600883074285,0.3798974824969308,0.7274708220231082,0.9858184486835595,5.776395521259246,0.5052584949229924
